customerID;gender;SeniorCitizen;Partner;Dependents;Age;tenure;Busines Loan;MultipleBusinessLoans;CreditLine;Online Banking;Mortgage;Stocks;Forex;Contract;PaperlessBilling;PaymentMethod;MonthlyCharges;TotalCharges;Churn within a month;Satisfactory onboarding form
219;Male;0;Yes;Yes;49;65;Yes;Yes;B;No;Yes;Yes;Yes;C;Yes;Bank transfer (automatic);84.2;5324.5;No;2
220;Female;0;No;No;28;8;Yes;No;A;No;No;Yes;No;A;Yes;Bank transfer (automatic);80;624.6;No;1
221;Female;0;No;No;23;4;Yes;No;A;No;No;No;No;A;Yes;Electronic check;70.15;268.35;Yes;3
222;Female;0;Yes;No;48;71;Yes;Yes;No;;No;No online banking;No online banking;C;No;Bank transfer (automatic);24.75;1836.9;No;1
223;Male;0;Yes;Yes;57;1;Yes;No;No;;No;No online banking;No online banking;B;Yes;Electronic check;20.2;20.2;No;3
224;Male;0;Yes;No;29;4;Yes;No;B;No;Yes;No;No;A;No;Mailed check;50.05;179.35;Yes;2
225;Female;0;No;No;31;12;Yes;No;No;;No;No online banking;No online banking;B;Yes;Bank transfer (automatic);19.35;219.35;No;2
226;Male;0;No;No;28;24;No;;B;Yes;No;Yes;Yes;B;Yes;Mailed check;50.6;1288.75;No;4
227;Female;0;Yes;Yes;57;31;Yes;No;B;Yes;Yes;Yes;Yes;B;Yes;Mailed check;81.15;2545.75;No;4
228;Female;0;Yes;No;27;1;Yes;No;B;No;No;Yes;No;A;No;Mailed check;55.2;55.2;Yes;4
229;Male;0;No;No;36;30;Yes;Yes;A;No;Yes;No;Yes;A;Yes;Credit card (automatic);89.9;2723.15;No;3
230;Female;0;Yes;Yes;45;47;Yes;Yes;B;Yes;Yes;Yes;Yes;C;Yes;Credit card (automatic);85.3;4107.25;No;2
231;Male;0;No;No;40;54;Yes;Yes;A;Yes;Yes;Yes;Yes;C;Yes;Credit card (automatic);108;5760.65;No;4
232;Male;0;No;No;26;50;Yes;No;A;Yes;Yes;No;Yes;A;Yes;Credit card (automatic);93.5;4747.5;No;5
233;Male;0;No;No;48;1;Yes;No;A;Yes;No;No;Yes;A;Yes;Mailed check;84.6;84.6;Yes;5
234;Female;0;No;No;22;72;Yes;No;No;;No;No online banking;No online banking;C;No;Credit card (automatic);20.25;1566.9;No;4
235;Female;0;No;No;23;29;Yes;Yes;No;;No;No online banking;No online banking;A;No;Electronic check;25.15;702;No;2
236;Male;0;No;No;43;2;Yes;Yes;B;No;No;No;No;A;Yes;Mailed check;54.4;114.1;Yes;3
237;Female;0;No;No;18;10;No;;B;No;Yes;No;No;C;Yes;Mailed check;29.6;299.05;No;3
238;Male;0;Yes;No;46;18;Yes;Yes;A;No;No;No;No;A;Yes;Electronic check;73.15;1305.95;No;4
239;Female;1;No;No;84;11;Yes;No;A;No;No;Yes;Yes;A;Yes;Electronic check;95;1120.3;Yes;4
240;Male;0;No;No;37;16;Yes;No;No;;No;No online banking;No online banking;C;No;Mailed check;19.75;284.35;No;2
241;Female;0;No;No;30;72;Yes;Yes;B;No;Yes;Yes;Yes;C;No;Bank transfer (automatic);86.6;6350.5;No;1
242;Male;0;No;No;57;72;Yes;Yes;A;No;Yes;Yes;Yes;C;No;Bank transfer (automatic);109.2;7878.3;No;5
243;Female;0;Yes;Yes;52;41;Yes;No;B;Yes;Yes;Yes;Yes;B;Yes;Credit card (automatic);74.7;3187.65;No;4
244;Female;1;Yes;No;78;65;Yes;No;A;Yes;No;No;Yes;A;No;Electronic check;94.4;6126.15;No;3
245;Female;1;No;No;77;13;Yes;No;B;No;No;No;No;A;Yes;Electronic check;54.8;731.3;No;2
246;Male;1;No;No;70;4;Yes;No;A;Yes;No;No;No;A;No;Electronic check;75.35;273.4;No;3
247;Male;0;No;No;42;41;Yes;Yes;B;No;No;No;Yes;B;No;Mailed check;65;2531.8;No;4
248;Male;1;No;No;79;15;Yes;No;A;No;No;No;No;A;Yes;Electronic check;74.4;1074.3;Yes;2
249;Male;0;No;No;28;1;Yes;No;B;Yes;No;No;No;A;Yes;Mailed check;48.55;48.55;Yes;5
250;Male;0;No;No;28;42;Yes;Yes;A;Yes;No;No;Yes;B;Yes;Electronic check;99;4298.45;No;2
251;Female;0;Yes;No;26;51;Yes;No;A;Yes;No;Yes;No;B;Yes;Electronic check;93.5;4619.55;No;4
252;Female;0;Yes;Yes;21;2;Yes;No;A;No;No;No;No;A;No;Electronic check;70.4;147.15;Yes;3
253;Male;1;Yes;No;96;1;No;;B;No;No;Yes;No;A;No;Electronic check;40.2;40.2;Yes;5
254;Male;0;No;Yes;52;32;Yes;Yes;B;No;Yes;Yes;Yes;B;No;Credit card (automatic);83.7;2633.3;No;1
255;Male;0;No;No;21;10;Yes;No;No;;No;No online banking;No online banking;A;Yes;Mailed check;19.85;193.05;No;4
256;Female;0;Yes;Yes;26;67;No;;B;No;Yes;Yes;Yes;C;Yes;Electronic check;59.55;4103.9;No;3
257;Female;0;Yes;Yes;58;61;Yes;Yes;A;Yes;Yes;Yes;Yes;C;No;Credit card (automatic);115.1;7008.15;No;5
258;Male;0;No;No;53;50;Yes;Yes;A;Yes;Yes;Yes;Yes;B;No;Credit card (automatic);114.35;5791.1;No;1
259;Female;0;Yes;No;20;2;Yes;No;B;No;No;No;No;A;Yes;Credit card (automatic);44.6;80.55;Yes;4
260;Female;1;Yes;No;84;29;No;;B;Yes;No;No;Yes;A;Yes;Electronic check;45;1228.65;No;5
261;Male;1;No;No;87;3;No;;B;No;No;No;Yes;A;Yes;Electronic check;41.15;132.2;Yes;5
262;Male;1;No;No;95;13;Yes;Yes;A;No;No;Yes;Yes;A;Yes;Electronic check;106.9;1364.3;Yes;3
263;Male;1;Yes;No;71;57;Yes;Yes;A;No;No;No;Yes;A;Yes;Electronic check;89.85;4925.35;No;5
264;Female;0;No;No;41;31;No;;B;Yes;Yes;No;Yes;C;Yes;Bank transfer (automatic);49.85;1520.1;No;3
265;Female;0;Yes;No;21;45;Yes;Yes;A;Yes;Yes;Yes;Yes;B;No;Mailed check;113.3;5032.25;No;2
266;Female;0;Yes;Yes;35;61;Yes;Yes;B;Yes;Yes;Yes;Yes;C;No;Mailed check;88.1;5526.75;No;1
267;Male;0;No;No;53;50;Yes;Yes;No;;No;No online banking;No online banking;C;No;Bank transfer (automatic);24.9;1195.25;No;2
268;Female;1;No;No;77;19;Yes;No;A;Yes;Yes;Yes;Yes;A;Yes;Mailed check;105;2007.25;No;4
269;Male;0;No;No;38;59;Yes;No;No;;No;No online banking;No online banking;C;No;Mailed check;19.35;1099.6;Yes;4
270;Female;0;Yes;No;35;71;Yes;Yes;No;;No;No online banking;No online banking;C;Yes;Credit card (automatic);24.25;1732.95;No;3
271;Female;1;No;No;67;16;Yes;No;A;No;Yes;Yes;Yes;A;Yes;Electronic check;94.45;1511.2;Yes;3
272;Male;0;Yes;No;19;57;Yes;No;B;Yes;Yes;No;No;C;Yes;Electronic check;59.75;3450.15;No;4
273;Male;0;No;No;59;1;No;;B;No;No;No;No;A;No;Bank transfer (automatic);24.8;24.8;Yes;5
274;Male;1;Yes;No;60;20;Yes;Yes;A;No;Yes;Yes;Yes;A;No;Electronic check;107.05;2172.05;No;1
275;Male;0;No;No;32;1;Yes;No;A;No;No;No;No;A;No;Mailed check;70.6;70.6;Yes;1
276;Male;0;Yes;No;38;5;Yes;Yes;A;No;Yes;No;No;A;Yes;Electronic check;85.4;401.1;Yes;2
277;Female;0;Yes;No;49;52;Yes;Yes;A;No;No;Yes;Yes;A;Yes;Electronic check;105.05;5624.85;Yes;5
278;Male;1;Yes;No;77;21;Yes;No;B;Yes;No;No;Yes;A;Yes;Bank transfer (automatic);64.95;1339.8;No;5
279;Male;0;No;No;22;14;No;;B;No;Yes;Yes;Yes;A;Yes;Electronic check;55;771.95;No;3
280;Female;0;No;No;20;5;Yes;No;B;No;No;No;No;A;No;Bank transfer (automatic);50.55;244.75;No;2
281;Female;0;No;No;40;6;Yes;No;B;Yes;No;No;No;A;No;Mailed check;55.15;322.9;No;2
282;Female;0;No;No;19;10;Yes;No;B;No;No;No;No;A;No;Electronic check;51.2;498.25;No;1
283;Female;0;No;Yes;37;1;Yes;Yes;No;;No;No online banking;No online banking;A;No;Mailed check;25.4;25.4;No;4
284;Female;0;No;No;19;68;Yes;Yes;B;Yes;No;No;No;A;No;Mailed check;54.45;3687.75;No;1
285;Male;0;Yes;Yes;26;18;Yes;No;A;No;No;Yes;Yes;A;No;Mailed check;95.15;1779.95;Yes;3
286;Female;0;No;No;21;22;Yes;Yes;A;No;No;No;No;B;Yes;Credit card (automatic);76;1783.6;No;4
287;Female;0;No;No;51;20;Yes;No;B;No;No;No;No;A;Yes;Electronic check;44.35;927.15;No;5
288;Male;0;Yes;No;42;1;Yes;No;A;No;No;No;No;A;No;Electronic check;70;70;Yes;1
289;Male;1;No;No;69;8;Yes;No;A;No;No;No;No;A;Yes;Electronic check;74.5;606.55;Yes;3
290;Male;0;No;No;48;10;Yes;No;B;No;No;No;No;A;Yes;Credit card (automatic);44.85;435.4;Yes;4
291;Male;1;No;No;95;24;Yes;Yes;A;No;No;No;No;A;Yes;Electronic check;76.1;1712.7;Yes;2
292;Male;0;No;No;43;35;Yes;No;B;Yes;No;No;No;B;No;Mailed check;61.2;2021.2;No;5
293;Male;0;Yes;Yes;55;23;Yes;No;A;No;Yes;No;No;B;No;Mailed check;86.8;1940.8;No;4
294;Female;1;No;No;62;6;Yes;No;A;No;No;Yes;Yes;A;Yes;Electronic check;89.35;567.8;No;5
295;Female;0;No;No;35;12;Yes;No;No;;No;No online banking;No online banking;A;No;Mailed check;19.7;220.35;No;2
296;Male;0;No;No;48;1;Yes;No;No;;No;No online banking;No online banking;A;No;Mailed check;20.25;20.25;No;5
297;Female;0;Yes;Yes;42;71;Yes;No;A;No;No;No;No;C;No;Electronic check;76.05;5436.45;No;1
298;Male;1;Yes;No;69;35;Yes;Yes;A;No;No;Yes;Yes;A;Yes;Electronic check;100.8;3437.5;No;5
299;Male;0;Yes;Yes;27;40;Yes;Yes;B;No;No;Yes;Yes;A;Yes;Electronic check;74.55;3015.75;No;3
300;Female;0;No;Yes;28;1;Yes;No;A;Yes;No;No;No;A;Yes;Mailed check;73.6;73.6;Yes;2
301;Male;0;No;No;32;23;Yes;No;B;No;No;Yes;Yes;B;Yes;Bank transfer (automatic);64.9;1509.8;No;3
302;Female;1;No;No;63;4;Yes;Yes;A;No;No;Yes;Yes;A;Yes;Electronic check;95.45;396.1;Yes;5
303;Male;0;No;No;24;4;Yes;No;A;No;Yes;No;Yes;A;Yes;Electronic check;90.4;356.65;No;3
304;Female;0;Yes;Yes;18;68;No;;B;No;Yes;Yes;Yes;C;No;Credit card (automatic);60.3;4109;No;4
305;Male;0;No;Yes;54;38;Yes;Yes;A;No;No;No;No;A;Yes;Mailed check;81.85;3141.7;No;3
306;Male;0;Yes;Yes;18;52;Yes;Yes;No;;No;No online banking;No online banking;C;No;Mailed check;24.8;1229.1;No;5
307;Male;1;Yes;No;85;32;Yes;Yes;A;No;No;No;No;A;Yes;Electronic check;74.9;2303.35;Yes;2
308;Male;0;Yes;Yes;46;29;Yes;No;B;No;Yes;Yes;Yes;C;No;Mailed check;75.55;2054.4;No;5
309;Male;1;Yes;Yes;87;38;Yes;Yes;A;No;No;Yes;Yes;A;No;Electronic check;101.15;3741.85;No;3
310;Male;0;No;Yes;42;48;Yes;Yes;B;Yes;No;Yes;Yes;B;Yes;Credit card (automatic);78.75;3682.45;No;1
311;Female;0;No;No;23;1;Yes;No;No;;No;No online banking;No online banking;A;Yes;Bank transfer (automatic);19.25;19.25;No;2
312;Female;0;No;No;46;22;Yes;No;A;Yes;Yes;No;Yes;A;Yes;Electronic check;89.05;1886.25;No;5
313;Female;0;No;No;56;43;Yes;Yes;A;Yes;Yes;Yes;Yes;C;No;Credit card (automatic);115.05;4895.1;No;4
314;Female;1;Yes;No;91;5;Yes;No;A;No;No;No;No;A;Yes;Electronic check;69.35;341.6;No;2
315;Male;0;No;No;23;5;Yes;No;A;No;No;Yes;No;A;Yes;Electronic check;80.6;415.55;Yes;4
316;Male;0;Yes;Yes;38;51;Yes;Yes;A;Yes;Yes;Yes;Yes;B;No;Credit card (automatic);110.05;5686.4;No;2
317;Male;0;No;No;42;71;Yes;No;No;;No;No online banking;No online banking;C;Yes;Credit card (automatic);19.9;1355.1;No;4
318;Female;0;Yes;Yes;20;38;Yes;No;B;Yes;Yes;Yes;Yes;B;No;Credit card (automatic);80.3;3058.65;Yes;2
319;Male;1;Yes;No;71;24;Yes;No;A;No;No;Yes;Yes;A;Yes;Electronic check;93.15;2231.05;Yes;4
320;Male;0;Yes;No;30;35;Yes;Yes;A;No;Yes;Yes;No;A;Yes;Credit card (automatic);91.5;3236.35;No;2
321;Female;1;No;No;66;54;Yes;Yes;B;Yes;Yes;Yes;Yes;B;No;Bank transfer (automatic);82.45;4350.1;Yes;5
322;Female;0;Yes;Yes;58;72;No;;B;No;Yes;Yes;Yes;C;Yes;Electronic check;60;4264;No;1
323;Male;0;No;No;25;1;Yes;No;B;No;No;No;No;A;Yes;Electronic check;44.8;44.8;No;2
324;Female;0;Yes;Yes;49;9;Yes;No;B;Yes;No;No;No;B;No;Mailed check;48.6;422.3;No;3
325;Male;0;No;No;28;69;No;;B;Yes;Yes;Yes;Yes;C;Yes;Bank transfer (automatic);60.05;4176.7;No;2
326;Female;0;Yes;No;59;52;Yes;Yes;A;No;Yes;Yes;Yes;A;Yes;Credit card (automatic);102.7;5138.1;No;3
327;Female;1;Yes;No;91;11;Yes;No;A;No;Yes;Yes;No;A;Yes;Electronic check;82.9;880.05;No;4
328;Female;1;No;No;85;2;Yes;No;A;No;No;No;No;A;Yes;Electronic check;70.35;139.05;Yes;2
329;Female;1;Yes;Yes;76;28;No;;B;No;No;Yes;No;A;Yes;Electronic check;35.9;973.65;No;4
330;Female;1;No;No;78;17;Yes;Yes;A;No;No;No;No;A;Yes;Credit card (automatic);82.65;1470.05;No;2
331;Female;0;Yes;Yes;30;35;Yes;No;No;;No;No online banking;No online banking;C;Yes;Mailed check;19.85;739.35;No;1
332;Female;0;No;No;59;8;Yes;No;No;;No;No online banking;No online banking;B;Yes;Mailed check;19.2;161.95;No;5
333;Male;0;No;No;46;46;Yes;Yes;A;No;No;Yes;No;B;Yes;Credit card (automatic);94.9;4422.95;No;5
334;Female;0;No;No;34;7;Yes;Yes;A;No;No;No;No;A;Yes;Electronic check;73.85;511.25;Yes;4
335;Female;0;No;No;24;2;Yes;Yes;A;No;No;No;No;A;No;Mailed check;80.6;155.8;Yes;1
336;Male;0;Yes;Yes;31;68;Yes;Yes;B;No;Yes;No;Yes;B;Yes;Bank transfer (automatic);75.8;5293.95;Yes;5
337;Female;0;No;No;22;43;Yes;Yes;A;No;No;Yes;Yes;C;Yes;Electronic check;104.6;4759.85;Yes;5
338;Female;0;No;No;39;68;Yes;Yes;B;Yes;Yes;Yes;Yes;C;Yes;Electronic check;88.15;6148.45;No;3
339;Female;0;No;No;29;36;Yes;No;A;No;No;Yes;Yes;A;Yes;Credit card (automatic);94.8;3565.65;No;4
340;Male;0;Yes;No;36;63;Yes;Yes;A;No;No;Yes;Yes;A;Yes;Electronic check;103.4;6603;Yes;2
341;Female;1;No;No;79;32;Yes;No;B;No;Yes;No;No;A;No;Bank transfer (automatic);54.65;1830.1;No;3
342;Female;0;Yes;No;28;71;Yes;Yes;B;Yes;Yes;Yes;Yes;C;No;Credit card (automatic);85.75;6223.8;No;2
343;Female;0;Yes;Yes;37;66;Yes;Yes;B;Yes;No;No;No;A;Yes;Bank transfer (automatic);67.45;4508.65;No;1
344;Male;0;No;No;54;63;Yes;No;No;;No;No online banking;No online banking;B;No;Mailed check;20.5;1328.15;No;1
345;Female;0;No;Yes;39;41;Yes;No;No;;No;No online banking;No online banking;B;Yes;Credit card (automatic);20.25;865;No;5
346;Female;1;No;No;93;1;Yes;Yes;A;No;No;No;No;A;Yes;Electronic check;72.1;72.1;No;4
347;Female;0;No;No;52;2;Yes;No;A;No;No;Yes;Yes;A;Yes;Electronic check;90.4;168.2;Yes;1
348;Female;0;Yes;No;36;70;Yes;No;No;;No;No online banking;No online banking;C;No;Bank transfer (automatic);19.45;1303.5;No;2
349;Female;0;No;No;42;23;No;;B;No;No;Yes;Yes;A;Yes;Electronic check;44.95;996.85;No;1
350;Female;1;Yes;No;78;64;Yes;No;A;Yes;No;No;Yes;B;No;Bank transfer (automatic);97;6430.9;No;3
351;Male;0;Yes;Yes;54;37;Yes;Yes;B;Yes;Yes;No;No;C;Yes;Credit card (automatic);62.8;2278.75;No;5
352;Male;0;No;Yes;41;17;Yes;No;B;No;No;No;No;B;No;Mailed check;44.6;681.4;No;4
353;Female;1;No;No;86;7;Yes;No;A;No;No;Yes;Yes;A;Yes;Electronic check;89.15;574.35;No;2
354;Male;0;Yes;Yes;51;4;Yes;Yes;A;No;No;No;No;A;Yes;Bank transfer (automatic);84.8;371.9;Yes;1
355;Female;1;No;No;66;21;No;;B;Yes;No;Yes;No;A;Yes;Electronic check;41.9;840.1;Yes;1
356;Female;0;No;No;41;10;Yes;No;A;No;No;No;Yes;A;Yes;Bank transfer (automatic);80.25;846;Yes;2
357;Female;1;No;No;90;16;Yes;Yes;B;Yes;No;No;No;A;Yes;Electronic check;54.1;889;No;5
358;Male;0;Yes;No;42;64;Yes;Yes;A;No;Yes;Yes;Yes;C;Yes;Electronic check;105.25;6823.4;No;1
359;Male;1;Yes;No;61;27;No;;B;Yes;No;No;No;A;No;Credit card (automatic);30.75;805.1;Yes;1
360;Male;0;Yes;Yes;21;42;Yes;Yes;A;Yes;No;Yes;Yes;B;No;Electronic check;97.1;4016.75;No;3
361;Male;0;No;Yes;42;5;Yes;No;No;;No;No online banking;No online banking;A;No;Mailed check;20.2;83.75;No;2
362;Female;0;No;No;56;41;Yes;No;A;No;Yes;Yes;Yes;C;Yes;Bank transfer (automatic);98.8;3959.15;No;1
363;Male;0;Yes;No;23;58;Yes;No;B;No;No;No;No;B;No;Credit card (automatic);50.3;2878.55;No;1
364;Female;0;No;No;48;47;Yes;No;No;;No;No online banking;No online banking;C;Yes;Mailed check;20.55;945.7;No;1
365;Male;0;No;No;28;18;Yes;No;A;No;Yes;No;No;A;Yes;Bank transfer (automatic);75.9;1373.05;No;5
366;Male;0;No;No;46;5;Yes;No;A;No;No;Yes;Yes;A;No;Bank transfer (automatic);96.5;492.55;Yes;2
367;Male;0;Yes;No;22;23;Yes;No;B;Yes;No;No;Yes;A;Yes;Bank transfer (automatic);59.95;1406;No;3
368;Female;0;No;No;39;1;Yes;No;No;;No;No online banking;No online banking;A;No;Mailed check;19.15;19.15;No;3
369;Male;0;Yes;No;56;71;Yes;Yes;A;No;No;Yes;Yes;B;Yes;Credit card (automatic);98.65;6962.85;No;3
370;Male;0;Yes;Yes;37;72;Yes;Yes;A;Yes;Yes;Yes;Yes;C;Yes;Credit card (automatic);112.6;8126.65;No;2
371;Male;0;Yes;Yes;23;33;Yes;No;No;;No;No online banking;No online banking;B;No;Mailed check;20.6;690.25;No;4
372;Male;0;No;No;41;2;Yes;Yes;A;No;No;Yes;No;A;Yes;Electronic check;85.65;181.5;Yes;1
373;Male;0;No;Yes;21;24;No;;B;Yes;Yes;No;No;C;No;Mailed check;35.75;830.8;No;1
374;Female;0;Yes;Yes;43;56;Yes;Yes;A;No;Yes;No;Yes;B;Yes;Credit card (automatic);99.75;5608.4;No;1
375;Male;0;No;No;59;37;Yes;No;A;No;No;Yes;Yes;A;Yes;Credit card (automatic);96.1;3646.8;No;4
376;Female;0;No;No;19;43;Yes;Yes;B;No;Yes;Yes;Yes;B;No;Credit card (automatic);85.1;3662.25;No;4
377;Male;0;No;No;49;1;No;;B;No;No;No;No;A;No;Mailed check;25.35;25.35;No;4
378;Female;0;Yes;No;57;25;Yes;Yes;A;No;Yes;Yes;Yes;A;Yes;Bank transfer (automatic);104.95;2566.5;Yes;2
379;Female;0;No;No;22;61;Yes;Yes;B;Yes;Yes;Yes;Yes;C;No;Electronic check;89.65;5308.7;No;5
380;Male;0;No;No;35;17;Yes;Yes;A;No;Yes;No;No;B;No;Electronic check;86.75;1410.25;No;3
381;Female;0;Yes;No;40;41;Yes;No;A;No;Yes;No;No;B;Yes;Bank transfer (automatic);86.2;3339.05;No;1
382;Male;0;No;No;18;1;Yes;No;B;No;No;No;No;A;No;Mailed check;50.65;50.65;Yes;5
383;Male;1;Yes;Yes;72;72;No;;B;Yes;Yes;Yes;Yes;C;Yes;Bank transfer (automatic);64.8;4732.35;No;2
384;Male;0;No;No;58;1;Yes;Yes;A;No;No;No;Yes;A;Yes;Credit card (automatic);90.85;90.85;Yes;3
385;Male;0;No;No;22;48;Yes;Yes;A;No;No;Yes;Yes;C;Yes;Bank transfer (automatic);108.1;5067.45;No;2
386;Male;1;Yes;No;84;11;Yes;No;No;;No;No online banking;No online banking;A;No;Mailed check;19.95;214.75;Yes;2
387;Female;1;Yes;No;65;55;Yes;Yes;A;No;No;No;No;A;Yes;Electronic check;85.45;4874.7;Yes;1
388;Female;0;No;No;33;42;No;;B;Yes;Yes;No;Yes;B;Yes;Electronic check;54.75;2348.45;No;5
389;Male;0;No;No;44;44;Yes;Yes;A;No;No;No;Yes;A;Yes;Mailed check;90.4;4063;No;5
390;Male;0;No;Yes;31;1;Yes;No;B;No;No;No;No;A;No;Electronic check;44;44;No;1
391;Female;0;No;No;38;27;Yes;Yes;A;No;No;Yes;Yes;A;Yes;Bank transfer (automatic);95.6;2595.25;No;5
392;Male;1;Yes;No;97;27;Yes;Yes;B;No;Yes;Yes;Yes;A;Yes;Bank transfer (automatic);84.8;2309.55;No;4
393;Female;1;No;No;61;2;Yes;No;B;No;No;No;No;A;Yes;Electronic check;44.3;89.3;No;5
394;Female;0;No;No;58;19;Yes;No;No;;No;No online banking;No online banking;A;No;Mailed check;19.9;367.55;No;4
395;Female;1;Yes;No;66;42;Yes;Yes;A;No;No;Yes;Yes;A;Yes;Electronic check;95.05;3944.5;No;1
396;Female;0;No;No;47;66;Yes;Yes;B;Yes;Yes;Yes;Yes;C;Yes;Credit card (automatic);90.05;5965.95;No;3
397;Male;1;Yes;No;84;33;Yes;Yes;A;Yes;Yes;Yes;Yes;A;Yes;Bank transfer (automatic);109.9;3694.7;No;5
398;Female;0;No;No;20;34;Yes;No;A;No;No;No;No;A;Yes;Credit card (automatic);73.95;2524.45;Yes;4
399;Male;1;No;No;85;33;No;;B;No;Yes;Yes;Yes;A;Yes;Electronic check;54.6;1803.7;No;2
400;Female;0;Yes;Yes;37;23;Yes;No;No;;No;No online banking;No online banking;B;No;Mailed check;20.05;415.1;No;3
401;Female;0;No;No;45;32;Yes;No;No;;No;No online banking;No online banking;B;No;Bank transfer (automatic);19.75;624.15;No;1
402;Female;0;No;No;28;11;Yes;No;No;;No;No online banking;No online banking;B;No;Credit card (automatic);20.05;237.7;No;4
403;Male;0;Yes;Yes;21;69;Yes;Yes;A;No;No;Yes;Yes;A;Yes;Credit card (automatic);99.45;7007.6;Yes;1
404;Female;0;Yes;No;47;68;Yes;No;B;Yes;Yes;No;No;B;No;Bank transfer (automatic);55.9;3848.8;No;2
405;Male;0;No;No;23;20;Yes;No;No;;No;No online banking;No online banking;C;Yes;Mailed check;19.7;419.4;No;3
406;Male;0;No;No;39;72;Yes;No;No;;No;No online banking;No online banking;C;Yes;Credit card (automatic);19.8;1468.75;No;5
407;Male;0;Yes;Yes;43;60;Yes;Yes;A;Yes;No;Yes;No;B;Yes;Bank transfer (automatic);95.4;5812;No;4
408;Male;1;Yes;Yes;60;32;Yes;No;A;No;No;Yes;Yes;A;Yes;Mailed check;93.95;2861.45;No;1
409;Female;0;No;No;54;1;Yes;No;No;;No;No online banking;No online banking;A;Yes;Mailed check;19.9;19.9;Yes;1
410;Male;0;No;No;26;1;Yes;No;No;;No;No online banking;No online banking;A;Yes;Mailed check;19.6;19.6;Yes;2
411;Male;1;No;No;68;3;Yes;Yes;A;No;No;No;No;A;Yes;Electronic check;81.35;233.7;Yes;1
412;Female;0;Yes;No;59;46;Yes;Yes;No;;No;No online banking;No online banking;B;Yes;Bank transfer (automatic);24.45;1066.15;No;5
413;Female;0;Yes;No;46;29;Yes;Yes;A;No;No;No;No;A;Yes;Electronic check;74.95;2149.05;No;1
414;Male;0;No;No;51;51;Yes;Yes;A;No;Yes;No;No;A;Yes;Electronic check;87.35;4473;No;2
415;Female;1;Yes;No;72;48;Yes;No;A;No;No;No;No;A;Yes;Bank transfer (automatic);70.65;3545.05;No;4
416;Female;0;Yes;Yes;31;16;Yes;No;A;No;No;No;No;A;No;Bank transfer (automatic);73.25;1195.75;No;3
417;Male;0;Yes;No;38;70;Yes;Yes;A;No;Yes;No;Yes;C;Yes;Bank transfer (automatic);98.7;6858.9;No;2
418;Female;0;Yes;Yes;20;40;Yes;Yes;No;;No;No online banking;No online banking;C;Yes;Mailed check;24.8;1024.7;No;2
419;Female;0;Yes;Yes;31;22;Yes;No;A;No;No;No;Yes;A;No;Electronic check;83.3;1845.9;Yes;4
420;Female;1;No;No;60;1;Yes;No;A;No;No;No;No;A;Yes;Bank transfer (automatic);75.3;75.3;Yes;5
421;Female;0;Yes;Yes;47;5;Yes;Yes;No;;No;No online banking;No online banking;A;Yes;Mailed check;24.3;132.25;No;3
422;Female;0;No;No;18;7;Yes;No;A;No;No;No;No;A;Yes;Bank transfer (automatic);69.85;515.45;No;4
423;Male;0;No;Yes;24;29;Yes;Yes;A;No;Yes;No;Yes;B;No;Credit card (automatic);100.55;2830.45;No;5
424;Male;0;Yes;Yes;32;44;Yes;Yes;No;;No;No online banking;No online banking;B;No;Mailed check;25.7;1110.5;No;4
425;Female;0;No;No;35;10;No;;B;Yes;No;No;No;A;No;Bank transfer (automatic);40.7;449.3;No;2
426;Female;1;Yes;No;78;55;Yes;Yes;B;No;No;No;No;A;No;Bank transfer (automatic);51.65;2838.55;No;2
427;Male;1;Yes;No;94;52;Yes;Yes;A;No;No;Yes;Yes;B;Yes;Bank transfer (automatic);105.1;5376.4;No;4
428;Female;0;Yes;Yes;31;10;Yes;Yes;A;No;No;No;Yes;A;No;Electronic check;85.95;858.6;No;4
429;Male;0;No;No;46;18;Yes;Yes;A;No;No;No;No;A;Yes;Bank transfer (automatic);75.6;1395.05;No;2
430;Female;0;Yes;No;33;68;Yes;Yes;B;Yes;Yes;No;No;B;No;Bank transfer (automatic);58.25;3975.7;No;1
431;Female;0;Yes;Yes;36;61;Yes;No;No;;No;No online banking;No online banking;A;Yes;Mailed check;19.4;1182.55;Yes;2
432;Female;0;Yes;Yes;30;72;No;;B;Yes;Yes;Yes;Yes;C;Yes;Credit card (automatic);65.2;4784.45;No;2
433;Male;0;No;No;26;2;Yes;No;B;Yes;No;No;No;A;No;Electronic check;53.45;119.5;No;5
434;Male;0;No;No;51;12;Yes;No;B;No;No;No;No;A;Yes;Bank transfer (automatic);45.4;518.9;Yes;4
435;Male;0;Yes;No;30;41;Yes;No;No;;No;No online banking;No online banking;C;Yes;Electronic check;19.75;899.45;No;5
436;Female;0;No;No;24;26;No;;B;No;Yes;Yes;No;A;Yes;Credit card (automatic);44.45;1183.8;No;5
437;Male;0;Yes;No;18;36;Yes;No;No;;No;No online banking;No online banking;B;No;Bank transfer (automatic);20.85;720.05;No;2
438;Male;0;Yes;Yes;20;72;Yes;Yes;A;Yes;Yes;Yes;Yes;C;Yes;Credit card (automatic);114.05;8468.2;No;4
439;Male;0;Yes;No;19;35;Yes;Yes;A;No;Yes;No;Yes;A;Yes;Bank transfer (automatic);89.85;3161.2;No;2
440;Male;0;No;No;19;1;Yes;No;B;No;Yes;No;No;A;No;Mailed check;55.05;55.05;No;1
